Timestamp,Video File,Color (CSS3),Substance,Cumulative Area
2025-04-29 03:57:06,IMG_1195.mp4,lightsteelblue-silver,Unknown,128.38pxx2
2025-04-29 03:57:06,IMG_1195.mp4,lightsteelblue-silver,Unknown,128.61pxx2
2025-04-29 03:57:06,IMG_1195.mp4,lightsteelblue-skyblue,Unknown,128.86pxx2
2025-04-29 03:57:07,IMG_1195.mp4,lightsteelblue-skyblue,Unknown,129.22pxx2
2025-04-29 03:57:08,IMG_1195.mp4,lightsteelblue-silver,Unknown,129.48pxx2
2025-04-29 03:57:08,IMG_1195.mp4,lightsteelblue-darkgray,Unknown,129.78pxx2
2025-04-29 03:57:09,IMG_1195.mp4,lightsteelblue-silver,Unknown,130.06pxx2
2025-04-29 03:57:45,IMG_1195.mp4,mediumseagreen-darkseagreen,Unknown,131.18pxx2
2025-04-29 03:57:47,IMG_1195.mp4,mediumseagreen-darkseagreen,Unknown,132.30pxx2
2025-04-29 03:57:48,IMG_1195.mp4,mediumaquamarine-lightgreen,Unknown,133.27pxx2
2025-04-29 03:57:48,IMG_1195.mp4,mediumaquamarine-lightgreen,Unknown,134.86pxx2
2025-04-29 03:57:48,IMG_1195.mp4,paleturquoise,Unknown,135.31pxx2
2025-04-29 03:57:48,IMG_1195.mp4,powderblue,Unknown,135.75pxx2
2025-04-29 03:57:49,IMG_1195.mp4,powderblue,Unknown,136.13pxx2
2025-04-29 03:57:49,IMG_1195.mp4,powderblue-paleturquoise,phanta,136.62pxx2
2025-04-29 03:57:49,IMG_1195.mp4,powderblue,Unknown,137.09pxx2
2025-04-29 03:57:49,IMG_1195.mp4,lightblue,Unknown,137.52pxx2
2025-04-29 03:57:50,IMG_1195.mp4,powderblue,Unknown,137.85pxx2
2025-04-29 03:57:50,IMG_1195.mp4,powderblue,Unknown,138.22pxx2
2025-04-29 03:57:51,IMG_1195.mp4,powderblue,Unknown,138.68pxx2
2025-04-29 03:57:51,IMG_1195.mp4,powderblue-lightblue,phanta,139.25pxx2
2025-04-29 03:57:51,IMG_1195.mp4,powderblue,Unknown,139.83pxx2
2025-04-29 03:57:51,IMG_1195.mp4,powderblue-lightblue,Unknown,140.29pxx2
2025-04-29 03:57:52,IMG_1195.mp4,powderblue,Unknown,140.80pxx2
2025-04-29 03:57:52,IMG_1195.mp4,powderblue,Unknown,141.21pxx2
2025-04-29 03:57:52,IMG_1195.mp4,powderblue,Unknown,141.71pxx2
2025-04-29 03:57:53,IMG_1195.mp4,powderblue,Unknown,142.20pxx2
2025-04-29 03:57:53,IMG_1195.mp4,powderblue-paleturquoise,phanta,142.73pxx2
2025-04-29 03:57:53,IMG_1195.mp4,powderblue,phanta,143.23pxx2
2025-04-29 03:57:53,IMG_1195.mp4,paleturquoise-powderblue,phanta,143.69pxx2
2025-04-29 03:57:54,IMG_1195.mp4,powderblue,phanta,144.19pxx2
2025-04-29 03:57:54,IMG_1195.mp4,dimgray-gray,Unknown,144.20pxx2
2025-04-29 03:57:54,IMG_1195.mp4,powderblue-lightblue,phanta,144.67pxx2
2025-04-29 03:57:55,IMG_1195.mp4,powderblue-lightblue,phanta,145.11pxx2
2025-04-29 03:57:55,IMG_1195.mp4,paleturquoise-powderblue,phanta,145.46pxx2
2025-04-29 03:57:55,IMG_1195.mp4,powderblue-lightblue,phanta,145.92pxx2
2025-04-29 03:57:55,IMG_1195.mp4,powderblue-lightblue,phanta,146.36pxx2
2025-04-29 03:57:55,IMG_1195.mp4,paleturquoise-powderblue,phanta,146.79pxx2
2025-04-29 03:57:55,IMG_1195.mp4,paleturquoise-lavender,phanta,146.90pxx2
2025-04-29 03:57:56,IMG_1195.mp4,powderblue-lightblue,phanta,147.31pxx2
2025-04-29 03:57:56,IMG_1195.mp4,powderblue-lightblue,phanta,147.87pxx2
2025-04-29 03:57:56,IMG_1195.mp4,powderblue-lightblue,phanta,148.31pxx2
2025-04-29 03:57:57,IMG_1195.mp4,powderblue-lightblue,phanta,148.79pxx2
2025-04-29 03:57:57,IMG_1195.mp4,powderblue-lightblue,phanta,149.23pxx2
2025-04-29 03:57:57,IMG_1195.mp4,powderblue-paleturquoise,phanta,149.77pxx2
2025-04-29 03:57:58,IMG_1195.mp4,powderblue-lightblue,Unknown,150.25pxx2
2025-04-29 03:57:58,IMG_1195.mp4,dimgray-gray,Unknown,150.27pxx2
2025-04-29 03:57:58,IMG_1195.mp4,powderblue-lightblue,Unknown,150.70pxx2
2025-04-29 03:57:58,IMG_1195.mp4,powderblue-lightblue,Unknown,151.14pxx2
2025-04-29 03:57:59,IMG_1195.mp4,powderblue-lightblue,phanta,151.62pxx2
2025-04-29 03:57:59,IMG_1195.mp4,dimgray-gray,Unknown,151.64pxx2
2025-04-29 03:57:59,IMG_1195.mp4,powderblue-lightblue,phanta,152.18pxx2
2025-04-29 03:57:59,IMG_1195.mp4,darkkhaki-tan,Unknown,153.29pxx2
