Timestamp,Video File,Color (CSS3),Substance,Cumulative Area
2025-04-28 23:28:30,IMG_1155.MOV,paleturquoise-powderblue,phanta,64.11pxx2
2025-04-28 23:28:30,IMG_1155.MOV,lavenderblush,milk_lavanodaka,64.56pxx2
2025-04-28 23:28:31,IMG_1155.MOV,paleturquoise-powderblue,phanta,64.91pxx2
2025-04-28 23:28:31,IMG_1155.MOV,lavenderblush,milk_lavanodaka,65.36pxx2
2025-04-28 23:28:31,IMG_1155.MOV,paleturquoise-powderblue,phanta,65.70pxx2
2025-04-28 23:28:31,IMG_1155.MOV,lavenderblush,milk_lavanodaka,66.15pxx2
2025-04-28 23:28:33,IMG_1155.MOV,paleturquoise-powderblue,phanta,66.50pxx2
2025-04-28 23:28:33,IMG_1155.MOV,lavenderblush,milk_lavanodaka,66.95pxx2
2025-04-28 23:28:33,IMG_1155.MOV,mistyrose,Unknown,68.01pxx2
2025-04-28 23:28:34,IMG_1155.MOV,paleturquoise-powderblue,phanta,68.46pxx2
2025-04-28 23:28:34,IMG_1155.MOV,linen,Unknown,68.81pxx2
2025-04-28 23:28:34,IMG_1155.MOV,mistyrose,Unknown,69.85pxx2
2025-04-28 23:28:35,IMG_1155.MOV,paleturquoise-powderblue,phanta,70.20pxx2
2025-04-28 23:28:35,IMG_1155.MOV,lavenderblush-whitesmoke,milk_lavanodaka,70.65pxx2
2025-04-28 23:28:36,IMG_1155.MOV,paleturquoise-powderblue,phanta,71.00pxx2
2025-04-28 23:28:36,IMG_1155.MOV,lavenderblush-whitesmoke,milk_lavanodaka,71.45pxx2
2025-04-28 23:28:37,IMG_1155.MOV,paleturquoise-powderblue,phanta,71.79pxx2
2025-04-28 23:28:37,IMG_1155.MOV,lavenderblush-whitesmoke,milk_lavanodaka,72.24pxx2
2025-04-28 23:28:37,IMG_1155.MOV,paleturquoise-powderblue,phanta,72.58pxx2
2025-04-28 23:28:37,IMG_1155.MOV,lavenderblush-whitesmoke,milk_lavanodaka,73.03pxx2
2025-04-28 23:28:38,IMG_1155.MOV,paleturquoise-powderblue,phanta,73.38pxx2
2025-04-28 23:28:38,IMG_1155.MOV,lavenderblush-whitesmoke,milk_lavanodaka,73.82pxx2
2025-04-28 23:28:38,IMG_1155.MOV,paleturquoise-powderblue,phanta,74.17pxx2
2025-04-28 23:28:38,IMG_1155.MOV,lavenderblush-whitesmoke,milk_lavanodaka,74.61pxx2
2025-04-28 23:28:39,IMG_1155.MOV,paleturquoise-powderblue,phanta,74.96pxx2
2025-04-28 23:28:39,IMG_1155.MOV,lavenderblush-whitesmoke,milk_lavanodaka,75.40pxx2
2025-04-28 23:28:46,IMG_1155.MOV,paleturquoise-powderblue,phanta,75.75pxx2
2025-04-28 23:28:46,IMG_1155.MOV,lavenderblush-whitesmoke,milk_lavanodaka,76.19pxx2
2025-04-28 23:28:47,IMG_1155.MOV,paleturquoise-powderblue,phanta,76.54pxx2
2025-04-28 23:28:47,IMG_1155.MOV,lavenderblush-whitesmoke,milk_lavanodaka,76.99pxx2
2025-04-28 23:28:48,IMG_1155.MOV,paleturquoise-powderblue,phanta,77.34pxx2
2025-04-28 23:28:48,IMG_1155.MOV,lavenderblush-whitesmoke,milk_lavanodaka,77.79pxx2
2025-04-28 23:28:50,IMG_1155.MOV,paleturquoise-powderblue,phanta,78.14pxx2
2025-04-28 23:28:50,IMG_1155.MOV,lavenderblush-whitesmoke,milk_lavanodaka,78.59pxx2
2025-04-28 23:28:50,IMG_1155.MOV,paleturquoise-powderblue,phanta,78.94pxx2
2025-04-28 23:28:50,IMG_1155.MOV,lavenderblush-whitesmoke,milk_lavanodaka,79.39pxx2
2025-04-28 23:28:51,IMG_1155.MOV,paleturquoise-powderblue,phanta,79.74pxx2
2025-04-28 23:28:51,IMG_1155.MOV,lavenderblush-whitesmoke,milk_lavanodaka,80.19pxx2
2025-04-28 23:30:36,IMG_1155.MOV,paleturquoise-powderblue,phanta,80.54pxx2
2025-04-28 23:30:36,IMG_1155.MOV,lavenderblush-linen,Unknown,80.97pxx2
2025-04-28 23:30:37,IMG_1155.MOV,paleturquoise-powderblue,phanta,81.32pxx2
2025-04-28 23:30:37,IMG_1155.MOV,lavenderblush-linen,Unknown,81.75pxx2
2025-04-28 23:32:27,IMG_1155.MOV,paleturquoise-powderblue,phanta,82.10pxx2
2025-04-28 23:32:27,IMG_1155.MOV,lavenderblush-linen,milk_lavanodaka,82.54pxx2
2025-04-28 23:32:28,IMG_1155.MOV,paleturquoise-powderblue,phanta,82.90pxx2
2025-04-28 23:32:28,IMG_1155.MOV,linen-lavenderblush,milk_lavanodaka,83.34pxx2
2025-04-28 23:32:29,IMG_1155.MOV,paleturquoise-powderblue,phanta,83.69pxx2
2025-04-28 23:32:29,IMG_1155.MOV,lavenderblush-linen,milk_lavanodaka,84.13pxx2
2025-04-28 23:32:29,IMG_1155.MOV,paleturquoise-powderblue,phanta,84.49pxx2
2025-04-28 23:32:29,IMG_1155.MOV,lavenderblush-linen,milk_lavanodaka,84.93pxx2
2025-04-28 23:32:30,IMG_1155.MOV,paleturquoise-powderblue,phanta,85.28pxx2
2025-04-28 23:32:30,IMG_1155.MOV,lavenderblush-linen,milk_lavanodaka,85.72pxx2
2025-04-28 23:32:37,IMG_1155.MOV,paleturquoise-powderblue,phanta,86.08pxx2
2025-04-28 23:32:37,IMG_1155.MOV,lavenderblush-linen,milk_lavanodaka,86.51pxx2
2025-04-28 23:32:37,IMG_1155.MOV,paleturquoise-powderblue,phanta,86.87pxx2
2025-04-28 23:32:37,IMG_1155.MOV,lavenderblush-linen,milk_lavanodaka,87.30pxx2
2025-04-28 23:32:37,IMG_1155.MOV,linen-lavenderblush,milk_lavanodaka,88.18pxx2
2025-04-28 23:32:49,IMG_1155.MOV,paleturquoise-powderblue,phanta,88.54pxx2
2025-04-28 23:32:49,IMG_1155.MOV,lavenderblush-linen,milk_lavanodaka,88.98pxx2
2025-04-28 23:33:36,IMG_1155.MOV,powderblue-paleturquoise,Unknown,89.16pxx2
2025-04-28 23:33:36,IMG_1155.MOV,lavender-gainsboro,lavanodaka_water,89.53pxx2
2025-04-28 23:33:37,IMG_1155.MOV,powderblue-paleturquoise,Unknown,89.71pxx2
2025-04-28 23:33:37,IMG_1155.MOV,lavender-gainsboro,lavanodaka_water,90.08pxx2
2025-04-28 23:33:38,IMG_1155.MOV,powderblue-paleturquoise,Unknown,90.26pxx2
2025-04-28 23:33:38,IMG_1155.MOV,lavender-gainsboro,lavanodaka_water,90.64pxx2
2025-04-28 23:33:38,IMG_1155.MOV,burlywood-tan,milk_pitta,95.26pxx2
2025-04-28 23:33:38,IMG_1155.MOV,powderblue-paleturquoise,Unknown,95.44pxx2
2025-04-28 23:33:38,IMG_1155.MOV,lavender-gainsboro,lavanodaka_water,95.81pxx2
2025-04-28 23:33:40,IMG_1155.MOV,powderblue-paleturquoise,Unknown,95.99pxx2
2025-04-28 23:33:40,IMG_1155.MOV,lavender-gainsboro,Unknown,96.36pxx2
2025-04-28 23:33:40,IMG_1155.MOV,powderblue-paleturquoise,Unknown,96.54pxx2
2025-04-28 23:33:40,IMG_1155.MOV,lavender-gainsboro,Unknown,96.91pxx2
2025-04-28 23:33:41,IMG_1155.MOV,powderblue-paleturquoise,Unknown,97.09pxx2
2025-04-28 23:33:41,IMG_1155.MOV,lavender-gainsboro,Unknown,97.46pxx2
2025-04-28 23:33:41,IMG_1155.MOV,powderblue-paleturquoise,Unknown,97.64pxx2
2025-04-28 23:33:41,IMG_1155.MOV,lavender-gainsboro,Unknown,98.01pxx2
2025-04-28 23:33:51,IMG_1155.MOV,powderblue-lightblue,Unknown,98.40pxx2
2025-04-28 23:33:51,IMG_1155.MOV,darkkhaki-darkseagreen,Unknown,103.22pxx2
2025-04-28 23:33:52,IMG_1155.MOV,powderblue-lightblue,Unknown,103.61pxx2
2025-04-28 23:33:52,IMG_1155.MOV,darkkhaki-darkseagreen,Unknown,108.40pxx2
2025-04-28 23:33:52,IMG_1155.MOV,lavender,milk_lavanodaka,108.58pxx2
2025-04-28 23:33:53,IMG_1155.MOV,powderblue-lightblue,Unknown,108.97pxx2
2025-04-28 23:33:53,IMG_1155.MOV,beige-antiquewhite,Unknown,109.15pxx2
2025-04-28 23:33:53,IMG_1155.MOV,powderblue-lightblue,Unknown,109.54pxx2
2025-04-28 23:33:54,IMG_1155.MOV,powderblue-paleturquoise,Unknown,109.93pxx2
2025-04-28 23:33:54,IMG_1155.MOV,beige-antiquewhite,Unknown,110.11pxx2
2025-04-28 23:33:55,IMG_1155.MOV,powderblue-paleturquoise,Unknown,110.50pxx2
2025-04-28 23:33:55,IMG_1155.MOV,beige-antiquewhite,Unknown,110.68pxx2
2025-04-28 23:33:57,IMG_1155.MOV,powderblue-paleturquoise,Unknown,111.07pxx2
2025-04-28 23:33:57,IMG_1155.MOV,darkkhaki-darkseagreen,Unknown,115.82pxx2
2025-04-28 23:33:58,IMG_1155.MOV,powderblue-paleturquoise,Unknown,116.21pxx2
2025-04-28 23:33:58,IMG_1155.MOV,darkkhaki-darkseagreen,Unknown,120.88pxx2
2025-04-28 23:33:59,IMG_1155.MOV,powderblue-paleturquoise,Unknown,121.26pxx2
2025-04-28 23:33:59,IMG_1155.MOV,darkkhaki-darkseagreen,Unknown,126.07pxx2
